,"Менеджер: Прокопова Елена
Email: elena.p@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Рюкзак ,"Материал:  полиэстер 
Размер: 28х13х40
Упаковка: пакет 
Примечание от фабрики: ", Дизайн:  по индивидуальному дизайну ,300,"36,4","3093,2",60-65,"40,9","3478,3",50-55,13 372,10,20-22,
,Шнурок ,"Материал:  полиэстер 
Размер: 
Упаковка: пакет 
Примечание от фабрики:  выкрас в цвет от 500шт, один цвет ", Дизайн:  выкрас шнурка в один цвет ,500,"1,7","143,9",40-45,"1,9","159,8",30-35,13 802,5-7,15-17,
,,," Дизайн:  цвет cток, можно сочетать два цвета ",300,"1,4","119,0",40-45,"1,6","134,9",30-35,,,,
,Шнурок ,"Материал:  полиэстер 
Размер: 
Упаковка: пакет 
Примечание от фабрики:  выкрас в цвет от 500шт, один цвет ", Дизайн:  выкрас шнурка в один цвет ,500,"1,8","156,3",40-45,"2,0","172,2",30-35,13 802,5-7,15-17,
,,," Дизайн:  цвет cток, можно сочетать два цвета ",300,"1,7","143,9",40-45,"1,9","159,8",30-35,,,,
,Шнурок ,"Материал:  полиэстер 
Размер: 
Упаковка: пакет 
Примечание от фабрики:  выкрас в цвет от 500шт, один цвет ", Дизайн:  выкрас шнурка в один цвет ,500,"1,1","94,2",40-45,"1,3","110,1",30-35,13 802,5-7,15-17,
,,," Дизайн:  цвет cток, можно сочетать два цвета ",300,"1,0","81,7",40-45,"1,2","97,6",30-35,,,,
