,"Менеджер: Прокопова Елена
Email: elena.p@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Игрушка ,"Материал:  полиэстер 
Размер: 20см
Упаковка: пакет 
Примечание от фабрики: "," Дизайн: цвета по раскладке от фабрики, глаза вышивка, одежка - рубашка и штаны одноцвет без рисунка, полиэстер (можно снимать одевать)",300,"19,0","1714,0",50-55,"19,6","1766,0",40-45,22 167,10-12,20-22,
,,Размер: 30см,,300,"21,0","1888,1",50-55,"21,7","1940,1",40-45,,,,
,,"
Размер: 20см
с галстуком бабочкой ",,300,"20,2","1813,5",55-60,"20,8","1865,5",45-50,,,,
,,"
Размер: 30см
с галстуком бабочкой ",,300,"22,2","1987,5",55-60,"22,8","2039,6",45-50,,,,
,,,,,,,,,,,,,,
 ,Игрушка ,"Материал:  полиэстер 
Размер: 20см
Упаковка: пакет 
Примечание от фабрики: "," Дизайн: цвета по раскладке от фабрики, глаза вышивка, одежка - рубашка и штаны одноцвет без рисунка, полиэстер (можно снимать одевать)",500,"18,1","1637,2",55-60,"18,7","1689,2",45-50,22 167,10-12,20-22,
,,Размер: 30см,,500,"20,1","1811,2",55-60,"20,7","1863,2",45-50,,,,
,,"
Размер: 20см
с галстуком бабочкой ",,500,"19,3","1736,6",55-60,"19,9","1788,6",45-50,,,,
,,"
Размер: 30см
с галстуком бабочкой ",,500,"21,3","1910,7",55-60,"21,9","1962,7",45-50,,,,
