,"Менеджер: Садова Алина
Email: alinas@megamind.ru
Телефон: 89206635075 
",,,,"Цена считается с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,Доп. фото
,,,,,Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. (руб.):,"Срок образца, к.д.",
 ,ночник облачко,"Материал: поллипропилен, силикон, встроенная электронная батарея 36Вт
Размер: 14,2*11,4*9 см
Упаковка : картонаая коробка
Примечание от фабрики: смогут сделать подарочный пакет, есть пульт управления при его помощи меняется подсветка, есть функции произнесения нескольких базовых фраз на английском (""доброе утро"", ""спокойной ночи""), есть функция постепенного включения утром для того, чтобы организм самостоятельно просыпался, можно включать нажатием на ""голову""."," Дизайн: возможно разместить логотип компании.  На тираж 300 шт цена указана без нанесения логотипа, минимальный тираж с логотипом = 500 шт, остальные цены указаны с нанесением логотипа.",300,"10,3","962,0",50-60,,,,"17 250,00","12-14 дней (фото, видео); 14-16 дней (отправка в Москву)",
,,,,500,"10,8",1015,,,,,,,
,,,,1000,"9,9","931,0",,,,,,,
,ночник облачко,"Материал:  поллипропилен, силикон, встроенная электронная батарея 5Вт
Размер: 14.2*11,4*9см
Упаковка : картонная коробка
Примечание от фабрики: время работы без подзарядки 10 часов, есть пульт управления для изменения подсветки, время зарядки 3,5 часа, ножки могут служить подставкой под телефон или маленький планшет, можно включать нажатием на ""голову"". Фото и видео примеров исполнения фабрика не прислала, так как это будет первый тираж такого вида.", Дизайн: возможно разместить логотип компании. Все цены указаны с нанесением логотипа.,1000,"10,3","965,0",50-60,,,,"29 450,00",12-14 дней (фото и видео); 14-16 дней (доставка в Москву),
,ночник облачко,"Материал:  поллипропилен, силикон, встроенная электронная батарея 10Вт
Размер: 14.2*11*9,5см
Упаковка : картонная коробка
Примечание от фабрики: управляется нажатием на ""голову"", 3 часа без подзарядки, ножки можно использовать в качестве подставки под телефон или планшет.																											", Дизайн: возможно разместить логотип компании. Все цены указаны с нанесением логотипа.,300,"10,3","995,0",27-30,,,,"3 950,00",5-10 дней (фото и видео); 10-14 дней (доставка в Москву),
,,,,500,"10,4","978,0",,,,,,5-10 дней (фото и видео); 10-14 дней (доставка в Москву),
,,,,1000,"10,4","977,0",,,,,,5-10 дней (фото и видео); 10-14 дней (доставка в Москву),
