,"Менеджер: Побединский Георгий
Email: georgp@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка МОРЕ,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,"Набор Стандарт

Сумочка (р.124,52)
Карандаши 5 шт (р.12,45) (3500)
Пазл (р.124,52) (3500)
Раскраска (р.38,82)","Материал: 
Сумочка - оксфорд + шнурки ПП
Карандаши 5 шт - воск
Паззл - бумага
Раскраска - бумага
Размер: 
Сумочка - 25*15 см
Карандаши - 7*0,8 см
Паззл - 9*6*8 см
Раскраска - 14,8*21 см
Упаковка: опп-пакет","Дизайн:

Раскраска - полный кастом по макету клиента (печать на обложке, печать страниц)
Сумочка - кастом по макету клиенту (полноцветная печать)",7500,"3,9","344,5",135-145,,,,76 800,20,30-32,
 ,"Набор Бизнес

Рюкзак (р.267,45)
Карандаши (р.20,06) (3500)
Пазл (р.178,30) (3500)
Раскраска (р.45,40)
Тапочки (р.69,09)","Материал: 
Тапочки - махровое полотно
Карандаши 5 шт - воск
Раскраска - бумага
Пазл - картон
Рюкзак - бархатная ткань
Размер: 
Тапочки - 23*10 см
Карандаши - 7,8*0,8 см
Раскраска - 14,8*21 см
Пазл - 9*9*8 см
Рюкзак -  34*40 см
Упаковка: опп"," Дизайн: 

тапочки - выкрас в цвет, близкий к пантону клинета, печать лого (согласно фото)
Раскраска - полный кастом по макету клиента (печать на обложке, печать страниц)
Сумочка - кастом по макету клиенту (полноцветная печать, либо полная запечатка)",23000,"7,4","650,8",135-145,,,,77 300,20,30-32,
,,,,,,,,,,,,,,
,,,,,,,,общий вес,общий объем,,"Одна фура = 80 кубов = примерно 66 000 р, со страховкой, с ндс, без нашей наценки, без разгрузки

Заявленные сроки ДЛ - 1 день",,,
,,,,,,Стандарт,"7,5к","2910,0","28,125",,итого рейсов,1, 66 000,
,,,,,,Бизнес,23к,"10764,0","312,8",,итого рейсов,4,264000,
,,,,,,,,,,,,,Суммы без наценок,
