,"Менеджер: Побединский Георгий
Email: georgp@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
,Рюкзак,"Материал: Трикотажная жаккардовая ткань, 100% ПЭ, микрофибра.
Размер: 40 х 12 х  30 см.
Упаковка: индивидуальный пакет
Примечание от фабрики: Фурнитура: водонепроницаемая молния, пуллеры - металл, ПВХ.
Цвет: в ассортименте",Дизайн: полный кастом по макету клиента,300,"28,6","2654,7",85-90,"31,4","2918,2",75-80,8 400,21,31-33,
,,,,500,"27,9","2598,1",,"30,8","2861,6",,,,,
,,,,1000,"27,5","2555,6",,"30,3","2819,1",,,,,
 ,Брелок акрил,"Материал: акрил, металл, пластик
Размер: диаметр примерно 50 мм","Дизайн: акрил по макету клиента, выкрас металла в цвет, близкий к пантону клиента, пружинка стоковых цветов, жаккардовая бирка по макету клиента",300,"4,9","418,3",85-90,"5,2","443,6",75-80,10 000,10,20-22,
,,,,500,"4,9","414,3",,"5,2","439,6",,,,,
,,,,1000,"4,5","383,9",,"4,8","407,5",,,,,
 ,Брелок с наполнением,"Материал: пвх, металл, пластик
Размер: 
Упаковка: 
Примечание от фабрики: ","Дизайн: стоковая звездочка (цвета сток) с печатью лого, выкрас металла в цвет, близкий к пантону клиента, пружинка сток цвет",300,"3,9","330,6",85-90,"4,2","355,8",75-80,10 000,10,20-22,
,,,,500,"3,8","326,6",,"4,1","351,8",,,,,
,,,,1000,"3,4","291,2",,"3,7","313,9",,,,,
