,,,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Бейдж,"Материал: пластик
Размер: 11*7см
Упаковка: OPP пакет", Дизайн: полноцветная УФ печать с двух сторон,1000,"0,9","75,0",35-40,,,,2 600,2,12-14,
,,,,2000,"0,8","70,0",40-45,,,,,,,
 ,Ретрактор,"Материал: пластик
Размер: 108*34mm
Упаковка: OPP пакет
Примечание от фабрики: возможен выкрас в пантон"," Дизайн: шелкография лого, обычная веревочка внутри",1000,"1,4","123,0",45-50,,,,6 900,8,18-20,
,,,,2000,"1,1","100,0",50-55,,,,,,,
 ,Ретрактор,"Материал: пластик
Диаметр: 3,2см 
Упаковка: OPP пакет
Примечание от фабрики: возможен выкрас в пантон
Металлический трос +6р к цене"," Дизайн:  объемная наклейка под смолой / шелкография лого, обычная веревочка внутри",1000,"1,1","93,0",45-50,,,,6 900,6,16-18,
,,,,2000,"0,9","80,0",50-55,,,,,,,
 ,Ретрактор,"Материал: металл
Диаметр: 3,2см 
Упаковка: OPP пакет"," Дизайн: гравировка / УФ печать лого, металлический трос внутри",1000,"1,6","143,0",45-50,,,,6 900,6,16-18,
,,,,2000,"1,5","135,0",50-55,,,,,,,
