,"Менеджер: Прокопова Елена
Email: elena.p@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Ежедневник 100 листов ,"Материал: мягкая обложка кожа, кремовая бумага (плотность 100гр)
Размер: а5
Упаковка:  
Примечание от фабрики:  обложка по карте цветов от фабрики 2001H + U3201H/3601H+U3201H"," Дизайн:  тиснение на обложке, на развороте внутри Календарь 2026, 2027, 2028 (можно добавит еще какую нибудь информацию)",500,"6,24","690,00",40-45 ,"7,92","850,00",30-35 ,9 000,7,17-19,
 ,Коробка для ежедневника ,"Материал: картон 
Размер: под размер ежедневника 
Упаковка:  
Примечание от фабрики:  ", Дизайн:  ,500,"0,62","52,35",40-45 ,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Таймлайн ,,,,,,,,,,,,,,
11.06,16.06,17.06,30.06,28.07,30.07,,,,,,,,,
Сигнальный образец ,Согласование образца,Запуск тиража ,Отправка тиража в РФ,Тираж в Москве,Тираж у клиента в офисе ,,,,,,,,,
