,"Менеджер: Побединский Георгий
Email: georgp@megamind.ru
Телефон: 
",,,,"Цена считается с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,Доп. фото
,,,,,Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. (руб.):,"Срок образца, к.д.",
 , Поясная сумка ,"Материал: кожзам
Размер: 38*9*18
Упаковка: прозрачный пластиковый пакет
Примечание от фабрики: у сумки один большой отсек спереди и карман на молнии сзади."," Дизайн: Термотрансфер, тиснение ",1000,"11,7","1171,4",35-40,,,,"7 800,00","фото 7-8 , доствака 10-12 ",
,,,,,,,,,,,,,
 ,Поясная сумка,"Материал: кожзам
Размер: 21*10*15
Упаковка: биг - бэг
Примечание от фабрики: Один большой отсек + внутри имеется карман 
", Дизайн: бирка,1000,"10,5","1052,5",40-45,,,,"12 600,00","фото 7-8, доставка 10-12",
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,, ,,
,,,,,,,,,,,,,
,,,,,,,,,,,  ,,
