,"Менеджер: Аспидова Светлана
Email: sveta.a@megamind.ru
Телефон: 
",,,,"Цена считается с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,Доп. фото
,,,,,Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. (руб.):,"Срок образца, к.д.",
 ,Зонт,"Материал: полиэфирное волокно
Размер: 86*52 см
Упаковка: чехол
Цвет: золотой+белый
Примечание от фабрики: очень плотный материал, не пропускает солнечные лучи
При пожелании клиента можно напечатать лого", Дизайн: нет,10000,"9,9","968,8",50-55,"11,24","1 097,31",40-45,"3 700,00","Фото - 1-2

Доставка - 10-12",
,,,,,,,,,,,,,
 ,Зонт,"Материал: противоударная плотная ткань
Размер: 91*54см
Упаковка: чехол
Цвет: золотой+белый
Примечание от фабрики: зонт не пропускает солнченый свет, очень прочный
Трёхслойное покрытие купола", Дизайн: нет,10000,"16,3","1594,1",115-120,"17,24","1 682,40",105-110,"4 100,00","Фото - 1-2

Доставка - 10-12",
,,,,,,,,,,,,,
 ,Зонт,"Материал: полиэфирное волокно
Размер: 86*52 см
Упаковка: чехол
Цвет: золотой+белый
", Дизайн: кастом цветов,10000,"16,6","1620,6",115-120,"17,63","1 721,01",105-110,,,
,,,,,,,,,,,,,
 ,Зонт,"Материал: полиэфирное волокно
Размер: 86*50 см
Упаковка: чехол
Цвет: золотой+белый
", Дизайн: кастом цветов,10000,"12,2","1194,3",55-60,"13,14","1 282,67",45-50,"9 200,00","Фото - 15

Доставка - 10-12",
,,,,,,,,,,,,,
 ,Зонт,"Материал: полиэфирное волокно
Размер: 90*52 см
Упаковка: чехол
Цвет: золотой+белый
", Дизайн: кастом цветов,10000,"17,2","1682,6",115-120,"18,56","1 811,12",105-110,,,
,,,,,,,,,,,,,
 ,Зонт,"Материал: полиэфирное волокно
Размер: 85*50 см
Упаковка: чехол
Цвет: золотой+белый
", Дизайн: кастом цветов,10000,"13,7","1336,1",55-60,"14,97","1 461,05",45-50,"9 500,00","Фото - 15

Доставка - 10-12",
,,,,,,,,,,,,,
 ,Зонт,"Материал: полиэфирное волокно
Размер: 86*52 см
Упаковка: чехол
Цвет: золотой+белый
", Дизайн: кастом цветов,10000,"11,9","1156,8",55-60,"13,91","1 357,56",45-50,"10 200,00","Фото - 15

Доставка - 10-12",
,,,,,,,,,,,,,
 ,Зонт,"Материал: полиэфирное волокно
Размер: 90*54 см
Упаковка: чехол
Цвет: золотой+белый
", Дизайн: кастом цветов,10000,"9,9","968,8",55-60,"11,24","1 097,31",45-50,"9 600,00","Фото - 15

Доставка - 10-12",
,,,,,,,,,,,,,
 ,Зонт,"Материал: полиэфирное волокно
Размер: 90*54 см
Упаковка: чехол
Цвет: золотой+белый
", Дизайн: кастом цветов,10000,"6,9","669,0",55-60,"8,17","797,52",45-50,"9 600,00","Фото - 15

Доставка - 10-12",
,,,,,,,,,,,,,
 ,Зонт,"Материал: полиэфирное волокно
Размер: 105*62 см
Упаковка: чехол
Цвет: золотой+белый
", Дизайн: кастом цветов,10000,"11,1","1083,6",55-60,"13,15","1 283,60",45-50,"10 100,00","Фото - 15

Доставка - 10-12",
