,"Менеджер: Федотова Анастасия
Email: anastasiaf@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Подогревающая подставка ,"Материал: ABC пластик + закаленное стекло
Размер: 150*115*10мм
Упаковка: индивидуальная коробка
Цвет : черный , белый 
Номинальное напряжение : 9V, 1,5 A
Эксплутационная мощность : 13W 
Шнур питания : USB", Дизайн: сток,500,"10,3","1055,9","35-40
срок указан без учета праздников",,,,8 800,5,15-17,
,,, Дизайн: печать лого способом uv печать  и  шелкография  ( пример печати лого в доп фото ) ,,"10,9","1117,9",,,,,,,,
 ,Подогревающая подставка ,"Материал: ABC пластик+металл
Размер: 12,6*2,5 см
Упаковка: индивидуальная коробка
Цвет : черный , белый , розовый
Эксплутационная мощность : 10W
Шнур питания : USB

", Дизайн: сток,500,"12,0","1226,9","35-40
срок указан без учета праздников",,,,14 800,10,20-22,
,,, Дизайн: печать лого способом шелкография ,,"12,3","1257,9",,,,,,,,
 ,Подогревающая подставка ,"Материал: металл + закаленное стекло
Размер: 120*7 ММ
Упаковка: индивидуальная коробка 12*12*2 СМ
Цвет : черный
Вес: 100 гр
Мощность: 10 W
Номинальное напряжение: 5V / 2A
Шнур питания : USB C + USB A, отсоединяющийся", Дизайн: сток,500,"8,5","899,9","35-40

срок указан без учета праздников",,,,2 700,5,15-17,
,,," Дизайн: шелкография лого клиента 1 цвет на стеклянной панели

для нанесения используются термостойкие краски",,"8,8","930,9","55-60

срок указан без учета праздников",,,,9 800,10,20-22,
 ,Подогревающая подставка ,"Материал: ABC пластик+алюминий
Размер: 10*8,5*1,6 см
Упаковка: индивидуальная коробка
Цвет : черный , белый , синий
Эксплутационная мощность : 10W
Номинальное напряжение : 5V
Шнур питания : USB

", Дизайн: сток,500,"8,6","876,7","33-38
срок указан без учета праздников",,,,3 500,3,13-16,
,,, Дизайн: печать лого лазером (пример печати лого в доп фото),,"9,0","923,3",,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,"Цена за шт., руб",,,,,,,,,,
