,"Менеджер: Эмина Арина
Email: arinae@megamind.ru
Телефон: 
",,,,"Цена считается с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,Доп. фото
,,,,,Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. (руб.):,"Срок образца, к.д.",
 ,,"Материал: 
Размер: 
Упаковка: 
Примечание от фабрики: ", Дизайн: ,,,,,,,,,,
,,,,,,,,,,,,,
 ,Набор для виртуальной барабанной установки,"Материал: пластик
Комплектация: палочки 2 шт, колонка, педали для ног 2 шт, инструкция, кабель для зарядки, кабель для колонки
Размер: палочки - 340*17*10 мм, колонка - 87*88*135 мм, педали - 40*40 мм
Емкость аккумулятора: палочки 280 mAh, колонка 1200 mAh, педаль 70 mAh
Упаковка: коробка 380*180*95 мм
Примечание от фабрики: Брендинг от 1000 шт: удаление фабричного лого, печать логотипа, смена дизайна коробки. Цена примерная, зависит от цветности и количества мест нанесения логотипа

Для снижения цены можно рассмотреть комплектацию с 1 педалью", Дизайн: нанесение логотипа на палочки,1000,"93,8","8625,3",55-60,"97,57","8976,07",45-50,"15 500,00",19-22,
,,," Дизайн: нанесение логотипа на палочки, дизайн коробки",1000,"95,11","8750,16",55-60,"98,92","9100,99",45-50,,,
,,,"Из наличия, фабричный дизайн: надпись на палочках I WANT YOU",300,"101,2","9308,0",25-30,"104,87","9647,84",15-20,"11 000,00",12-15,
,,,,500,"96,4","8867,6",25-30,"100,08","9207,41",15-20,,,
,Набор для виртуальной барабанной установки,"Материал: пластик
Комплектация: палочки 2 шт, колонка, педали для ног 1 шт, инструкция, кабель для зарядки, кабель для колонки
Размер: палочки - 340*17*10 мм, колонка - 87*88*135 мм, педали - 40*40 мм
Емкость аккумулятора: палочки 280 mAh, колонка 1200 mAh, педаль 70 mAh
Упаковка: коробка 380*180*95 мм
Примечание от фабрики: ",Нанесение на стоковую позицию логотипа в 1 цвет на две барабанные палочки (на палочках уже есть нанесение I WANT YOU),300,"93,3","8581,9",40-45,"96,98","8921,76",30-35,"12 000,00",19-22,
,,,,500,"85,9","7904,4",40-45,"89,73","8255,24",30-35,,,
 ,Фимбо,"Материал: сталь + деревянные палочки
Размер: 15,8*22,5*23 см, 11 лепестков (тонов)
Упаковка: каждый комплект упакован в индивидуальную коробку
Комплектация: фимбо, сумка для хранения, две палочки, книжка-инструкция, специальные накладки для пальцев, тряпочки, наклейни с тонами

















Примечание от фабрики: 
- могут сделать нанесения любого вида: УФ-печать, шелкография, наклейки (считали шелкографию)
- могут сделать дизайн коробки (выкрас + нанесение лого) - коробку не считали, так как цена будет меняться в зависимости от макета, но в среднем +50-100 руб к цене за штуку
- можно сделать как глянцевое покрытие, так и матовое (считали глянцевое)"," Дизайн: выкрас в пантон + нанесение логотипа шелкографией (ниже фото того, что посчитали)",500,"29,5","2716,5",32-37,"35,1","3229,23",22-27,"8 500,00",13-16,
,,,,1000,"29,51","2714,89",32-37,"35,08","3227,63",22-27,,,
 ,Укулели ,"Материал: дерево, пластик 
Размер: 21 дюйма 
Упаковка: индивидуальная кортонная коробка  
Примечание от фабрики: на грифе могут убрать  надпись Aloha"," Дизайн: нанесение логотипа или рисунка на укулели, выкрас близкий к пантону  2194С.  Дизайн упаковки с нанесением логотипа. тип нанесения логотипа: шелкография",500,"21,6","1984,7",55-60,"26,2","2225,5",45-50,"4 500,00",20-22,
,,,,1000,"20,7","1903,6",,"23,3","2144,2",,,,
,,,,2000,"20,1","1849,4",,"22,7","2090,3",,,,
