,"Менеджер: Титова Алина
Email: alina@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Гермомешок,"Материал: ПВХ 500D
Размер: 19*37 см                                          Объём: 5л
Упаковка: полиэтеленовый пакет
Примечание от фабрики:  необходимый цвет  и дизайн мешка могут сделать с помощью цифровой печати; пряжку могут сделать белой, а возможные цвета лямок см. в доп.фото", Дизайн: кастом по макету клиента методом цифровой печати,500,"7,3","751,8",47-52,,,,12 500,3-5,18-20,
,,,,,,,,,,,,,,
 ,Складная бутылка,"Материал: силикон
Размер: 18,5*9 см                                          Объём: 600мл
Упаковка: ОПП-пакет
Примечание от фабрики:  полный кастом по макету (и цвет, и логотип) возможен только при тираже минимум от 1000 шт.", Дизайн: лого клиента могут сделать с помощью шелкографии ; место нанесения лого - как на макете клиента,500,"5,2","534,4",47-52,,,,9 700,7-10,23-25,
,,,,,,,,,,,,,,
 ,Бутылка,"Материал: стекло
Размер: 6,8*25,5 см                                          Объём: 600мл
Упаковка: белая коробка
Примечание от фабрики: кастом по макету клиента возможен только при тираже минимум от 1000/2000 шт.", Дизайн: лого клиента размером примерно 5 см. могут сделать с помощью шелкографии ; место нанесения лого - см. в доп.фото,500,"12,6","1298,6",45-50,,,,14 900,7-10,23-25,
,,,,,,,,,,,,,,
 ,Ракетки,"Материал: дерево, пвх покрытие ракеток
Размер: 26*15*3 см - размер упаковки
15*24 см - размер ракетки
Упаковка: пластиковая упаковка
Примечание от фабрики: кастом невозможен
Набор из двух ракеток и трех шариков для пинг-понга. Кастом позиции возможен только от 2000 шт.", Дизайн: нет,500,"5,7","587,6",40-45,,,,2 700,5,15-17,
