,"Менеджер: Аспидова Светлана
Email: sveta.a@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Обложка для паспорта,"Материал: Трикотажная жаккардовая ткань, 100% ПЭ, микрофибра.
Фурнитура: водонепроницаемая молния, пуллеры - металл, ПВХ.
Цвет: в ассортименте
Персонализация: Индивиудальный паттерн", Дизайн: полный кастом по макету клиента,100-200,"6,8","615,1",85-90,"7,4","676,6",75-80,5 000,21,31-33,
,,,,1000,"5,4","483,5",,"5,9","531,8",,,,,
 ,Багажная бирка,"Материал: Трикотажная жаккардовая ткань, 100% ПЭ, микрофибра.
Фурнитура: водонепроницаемая молния, пуллеры - металл, ПВХ.
Цвет: в ассортименте
Персонализация: Индивиудальный паттерн", Дизайн: полный кастом по макету клиента,100-200,"6,4","571,5",85-90,"7,0","628,7",75-80,5 500,21,31-33,
,,,,1000,"5,8","523,0",,"6,4","575,3",,,,,
 ,Обложка для паспорта,"Материал: Трикотажная жаккардовая ткань, 100% ПЭ, микрофибра.
Фурнитура: водонепроницаемая молния, пуллеры - металл, ПВХ.
Цвет: в ассортименте
Персонализация: Индивиудальный паттерн", Дизайн: полный кастом по макету клиента,1000,"7,1","639,6",85-90,"7,4","662,6",75-80,7 400,10,20-22,
,,,,,,,,,,,,,,
 ,Багажная бирка,"Материал: Трикотажная жаккардовая ткань, 100% ПЭ, микрофибра.
Фурнитура: водонепроницаемая молния, пуллеры - металл, ПВХ.
Цвет: в ассортименте
Персонализация: Индивиудальный паттерн", Дизайн: полный кастом по макету клиента,1000,"6,4","579,9",85-90,"6,6","596,0",75-80,7 300,10,20-22,
,,,,,,,,,,,,,,
 ,Кардхолдер,"Материал: Трикотажная жаккардовая ткань, 100% ПЭ, микрофибра.
Фурнитура: водонепроницаемая молния, пуллеры - металл, ПВХ.
Цвет: в ассортименте
Персонализация: Индивиудальный паттерн", Дизайн: полный кастом по макету клиента,1000,"8,3","744,9",85-90,"8,5","767,9",75-80,7 400,10,20-22,
