,"Менеджер: Побединский Георгий
Email: georgp@megamind.ru
Телефон: 
",,,,"Цена считается с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,Доп. фото
,,,,,Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. (руб.):,"Срок образца, к.д.",
 ,Складной шоппер,"Материал: полиэстер
Размер:  35*55*8 см / 11*11 см
Упаковка: ОПП пакетик", Дизайн: сток,500,"1,5","133,2",40-45,,,,1 600,"Фото 5

Доставка 10-12",
,,,,1000,"1,5","133,22",40-45,,,,,,
,,"Материал: полиэстер
Размер:  35*55*8 см / 11*11 см
Упаковка: ОПП пакетик", Дизайн: шелкография по макету клиента (один цвет),500,"1,7","152,2",40-45,,,,6 000,"Фото 5

Доставка 10-12",
,,,,1000,"1,54","140,72",40-45,,,,,,
,,"Материал: полиэстер
Размер:  35*55*8 см / 11*11 см
Упаковка: ОПП пакетик", Дизайн: полная запечатка (сумблимационные чернила),500,"2,7","244,0",40-45,,,,6 000,"Фото 5

Доставка 10-12",
,,,,1000,"2,54","231,38",40-45,,,,,,
,Бутылка,"Материал: PC + PP + ABS
Размер: 20*9 см 850 мл
Упаковка: ОПП пакетик
Цвет: фиолетовый, прозрачный, черный, зеленый", Дизайн: сток (кастом от 5000),500,"5,5","498,3",30-35,,,,2 500,"Фото 1

Доставка 10-12",
,,,,1000,"5,12","467,1",30-35,,,,,,
