,"Менеджер: Аспидова Светлана
Email: sveta.a@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Колонка,"Материал: пластик
Размер: 11*9*5 см
Упаковка: заводская коробка
Примечание от фабрики: 
Цвет: синий, чёрный
Мощность: 12000 мАх
Радиус: 5.2 м
3-4 часа автономной работы", Дизайн: нет,3600,"16,6","1543,8",35-40,,,,3 500,2,12-14,
,,,,,,,,,,,,,,
 ,Колонка аналог,"Материал: пластик
Размер: 9*4*7,5 см
Упаковка: заводская коробка
Примечание от фабрики: 
Цвет: черный, лиловый, красный, белый, зелёный", Дизайн: нет,3600,"8,6","802,9",40-45,,,,2 600,2,12-14,
,,,,,,,,,,,,,,
 ,Колонка мини,"Материал: пластик 
Упаковка: заводская коробка
Примечание от фабрики: 
Цвет: см. доп. фото
Bluetooth-соединение
Диапазон частот: 100 Гц - 20 кГц
Разъём USB
Диапазон подключения 10 метров
LED подсветка

", Дизайн: нет,3600,"6,6","612,9",40-45,,,,8 600,2,12-14,
,,,,,,,,,,,,,,
 ,Колонка ,"Материал: пластик
Размер: 5*5*3,5 см
Упаковка: заводская коробка
Примечание от фабрики: 
Цвет: розовый, зелёный, голубой
Беспроводное и проводное подключение
Радиус действия 5 метров
Мощность 300 мАх", Дизайн: нет,3600,"4,5","407,3",40-45,,,,2 000,2,12-14,
,,,,,,,,,,,,,,
 ,Колонка ,"Материал: пластик
Размер: 5*5*3,5 см
Упаковка: заводская коробка
Примечание от фабрики: 
Цвет: розовый, синий, красный, желтый, черный, белый
Подключается от провода и без
Есть кнопка для приема звонков
Радиус действия 5 метров
Мощность 300 мАх", Дизайн: нет,3600,"4,4","395,9",40-45,,,,2 000,2,12-14,
