,,,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Чайная пара,"Материал: костяной фарфор
Размер: диаметр 8,5см,высота 7,5см, блюдце 15,5см
Упаковка: транспортировочная
Примечание от фабрики: цена ориентировочная,необходим макет для точной цены", Дизайн: черная деколь,200,"13,5","1259,6",50-60,"15,2","1418,2",40-50,"от 16000 рублей,в зависимости от сложности",20,30-32,
 ,Чайная пара,"Материал: костяной фарфор
Размер: диаметр 11,4см,высота 6,2см, блюдце 16см
Упаковка: транспортировочная
Примечание от фабрики: цена ориентировочная,необходим макет для точной цены"," Дизайн: цветная деколь+золотая деколь,золотая ручка",200,"20,4","1893,9",50-60,"22,2","2060,5",40-50,"от 16000 рублей,в зависимости от сложности",20,30-32,
 ,Десертная тарелка с бортами,"Материал: костяной фарфор
Размер: 20 см
Упаковка: транспортировочная
Примечание от фабрики: цена ориентировочная,необходим макет для точной цены", Дизайн: черная деколь,200,"12,1","1127,9",50-60,"13,7","1277,0",40-50,"от 16000 рублей,в зависимости от сложности",20,30-32,
 ,Десертная тарелка с бортами,"Материал: костяной фарфор
Размер: 20 см
Упаковка: транспортировочная
Примечание от фабрики: цена ориентировочная,необходим макет для точной цены", Дизайн: цветная деколь+золотая деколь,200,"14,9","1384,3",50-60,"16,6","1540,8",40-50,"от 16000 рублей,в зависимости от сложности",20,30-32,
 ,Десертная тарелка без бортов,"Материал: костяной фарфор
Размер: 20 см
Упаковка: транспортировочная
Примечание от фабрики: цена ориентировочная,необходим макет для точной цены", Дизайн: черная деколь,200,"11,0","1026,6",50-60,"12,6","1167,5",40-50,"от 16000 рублей,в зависимости от сложности",20,30-32,
 ,Десертная тарелка без бортов,"Материал: костяной фарфор
Размер: 20 см
Упаковка: транспортировочная
Примечание от фабрики: цена ориентировочная,необходим макет для точной цены", Дизайн: цветная деколь+золотая деколь,200,"13,7","1277,9",50-60,"15,3","1425,8",40-50,"от 16000 рублей,в зависимости от сложности",20,30-32,
 ,Коробка с ложементом  под  две чайные пары,"Материал: бумага мелованная 170г, ложемент кашированный МГК мел.бумага 200г
Размер: 33.5*21.5*10.5см
Примечание от фабрики: цена ориентировочная,необходим макет для точной цены"," Дизайн: цветная печатьКоробка с ложементом по форме предметов 
",200,"13,9","1289,9",45-50,"17,5","1626,5",35-40,15000рублей,7,17-19,
,Коробка с ложементом  под чайную пару и десертную тарелку,"Материал: бумага мелованная 170г, ложемент кашированный МГК мел.бумага 200г
Размер: 22.5*22.5*12см
Примечание от фабрики: цена ориентировочная,необходим макет для точной цены"," Дизайн: цветная печатьКоробка с ложементом по форме предметов 
",200,"10,5","972,2",45-50,"13,7","1275,2",35-40,15000рублей,7,17-19,
 ,Ложка,"Материал: нержавеющая сталь
Размер: 13,5*3см
Упаковка: транспортировочная
Примечание от фабрики: ", Дизайн: без,200,"0,7","60,6",27-32,"0,7","67,5",18-22,1 820 рублей,2,12-14,
 ,Ложка,"Материал: нержавеющая сталь
Размер: 13,3*1,5 см
Упаковка: транспортировочная
", Дизайн: без,200,"0,7","60,6",27-32,"0,7","67,5",18-22,1 820 рублей,2,12-14,
 ,Ложка,"Материал: нержавеющая сталь
Размер: 13 см
Упаковка: транспортировочная
", Дизайн: без,200,"1,8","170,8",27-32,"1,9","179,5",18-22,"1 946,92 ₽
",2,12-14,
