,"Менеджер: Аспидова Светлана
Email: sveta.a@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Значок,"Материал: металлический сплав
Размер: примерно 5 см
Упаковка: опп-пакет
Примечание от фабрики: 
Открытие формы + покрытие цветной эмалью
Застежки типа ""бабочка"", две штуки
Доступны застежки-булавки", Дизайн: открытие формы,24 000,"2,1","180,5",55-65,"2,3","198,0",45-55,16 700,15,25-27,
,,,,,,,,,,,,,,
,Коробка,"Материал: пластик, велюр
Размер: 8*8*4 см или 7*6*3 см
Упаковка: нет
Примечание от фабрики: 
Есть синяя и красная модель", Дизайн: нет,24 000,"2,4","202,9",85-90,"2,8","237,7",75-80,2 000,3,13-15,
,,,,,,,,,,,,,,
,Значок в коробке,"Материал: металлический сплав
Размер: примерно 5 см
Упаковка: опп-пакет
Примечание от фабрики: 
Открытие формы + покрытие цветной эмалью
Застежки типа ""бабочка"", две штуки
Доступны застежки-булавки", Дизайн: по предвдущим строкам,24 000,"4,2","358,6",90-95,"4,7","402,3",80-85,19 000,15,25-27,
,,"Материал: пластик, велюр
Размер: 8*8*4 см
Упаковка: нет
Примечание от фабрики: 
Есть синяя и красная модель",,,,,,,,,,,,
 ,Значок,"Материал: цинковый сплав
Размер: примерно 5 см
Упаковка: опп-пакет
Примечание от фабрики: 
Открытие формы + покрытие цветной эмалью
Крепление - винтовое/булавочное
", Дизайн: открытие формы,6000,"1,6","136,8",40-45,"1,8","154,1",30-35,24 200,10,20-22,
,,"Материал: цинковый сплав
Размер: примерно 5 см
Упаковка: футляр 60х75 мм с логотипом
Примечание от фабрики: 
Открытие формы + покрытие цветной эмалью
Крепление - винтовое/булавочное",,,"4,3","361,5",,"4,9","411,8",,,,,
