,"Менеджер: Дергаусова Мила
Email: ludmila.d@megamind.ru

",,,,"Цена считается с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,Доп. фото
,,,,,Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. (руб.):,"Срок образца, к.д.",
 ,лонгслив,"Материал: 100% хлопок
Размер: L, XL
Упаковка: прозрачный пакет 
", Дизайн: логотип- монхромная печать,250,"14,9","1370,0",32-37,"16,13","1483,95",22-27,"6 710,09","13-17 
(фото/видео 3 дня)
",
,,,,500,"14,49","1333,3",32-37,"15,73","1447,28",22-27,,,
 ,пакет,"Материал: картон, сиднейская бумага
Размер: пакет 18х24х6 см , бумага 70*50 см

Упаковка: прозрачный пакет
Примечание от фабрики: 
Силиконизированная бумага обычно представляет собой бумагу для выпечки. Фактически, сиднейская бумага в основном используется в упаковке. ","Дизайн: картонный пакет с цветным логотипом, с покрытием soft-touch + сиднейская бумага темно-синего/ черного цвета. Ручки - веревки / вырезанные",1000,"1,0","91,5",32-37,"1,24","113,88",22-27,"3 898,72","13-17 
(фото/видео 3 дня)
",
,,,,,,,,,,,,,
 ,пакет,"Материал: пп пластик
Размер: пакет 18х26х8 см 

Упаковка: прозрачный пакет

","Дизайн: 
индивидуальный цветной логотип уф печать / тиснение.
цветная рамочка / заполнение цветом",1000,"1,0","94,9",35-40 дней,"1,14","105,17",25-30 дней,"5 928,47","13-17 
(фото/видео 3 дня)
",
,,,,,,,,,,,,,
 ,сумка,"Материал: пвх
Размер:   18х24х6 см

Упаковка: прозрачный пакет
Примечание от фабрики: логотип будет немного прозрачным","Дизайн: 
индивидуальный цветной логотип 2 цвета уф печать 
ручки укороченные, темносинего цвета",1000,"1,9","174,6",40-45 дней,"2,15",198,30-35 дней,"8 270,86",15-17 дней(фото/видео 5 дней),
,,,,,,,,,,,,,
 ,каталог,"Материал: меловая бумага
Размер:  15*15 см

Упаковка: прозрачный пакет
","Дизайн: 
ламинированная обложка,  цифровая цветная печать 10 страниц, седельный шов. дизайн первой страницы по желанию: уф печать / матовая ламинация / тиснение. Матовые / глянцевые страницы",1000,"1,1","102,3",35-40 дней,"1,34","122,98",25-30 дней,"3 898,72",15-17 дней(фото/видео 5 дней),
,,,,,,,,,,,,,
 ,шоубокс,"Материал: картон
Размер:  27*19*7


","Дизайн: цветная печать логотипа.
внутренне наполнение бокса пена, поверх Eva / бархатная ткань / картон",500,"9,5","875,7",35-40 дней,"12,12","1115,2",25-30 дней,"17 642,92","13-17 
(фото/видео 3 дня)

",
,,,,1000,"8,63","794,38",35-40 дней,"11,24","1033,87",25-30 дней,,,
 ,шоубокс,"Материал: картон
Размер: 33*19*7


","Дизайн: цветная печать логотипа.
внутренне наполнение бокса пена, поверх Eva / бархатная ткань / картон",500,"11,4","1049,5",35-40 дней,"14,75","1357,4",25-30 дней,"17 642,92","13-17 
(фото/видео 3 дня)


",
,,,,1000,"10,44","960,19",35-40 дней,"13,78","1268,1",25-30 дней,,,
