,"Менеджер: Прокопова Елена
Email: elena.p@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
,Игрушка без музыки ,"Материал: полиэстер 
Размер: 20см
Упаковка: пакет 
Примечание от фабрики: "," Дизайн:  игрушка по макету клиента, темная часть шлема - печать на материале ",50,"29,7","2520,3",50-55,"30,1","2557,9",40-45 ,12 361,10,20-22,
,,," Дизайн:  игрушка по макету клиента, темная часть шлема -  пластина из пвх (одноцвет - например черный )",50,"34,0","2886,2",55-60,"34,3","2916,5",45-50,16 457,12,22-24,
,Игрушка с музыкой ,"Материал: полиэстер 
Размер: 20см
Упаковка: пакет 
Примечание от фабрики:  меллодия 30сек"," Дизайн:  игрушка по макету клиента, темная часть шлема - печать на материале ",50,"36,7","3122,0",50-55,"37,9","3218,6",40-45 ,13 385,10,20-22,
,,," Дизайн:  игрушка по макету клиента, темная часть шлема -  пластина из пвх (одноцвет - например черный )",50,"40,8","3470,1",55-60,"42,0","3566,7",45-50,17 481,12,22-24,
,Игрушка без музыки ,"Материал: полиэстер 
Размер: 20см
Упаковка: пакет 
Примечание от фабрики: "," Дизайн:  игрушка по макету клиента, темная часть шлема - печать на материале ",200,"15,7","1331,0",60-65,"16,8","1427,6",50-55,12 361,10,20-22,
,,,,500,"13,8","1176,7",60-65,"15,0","1273,3",50-55,,,,
,,," Дизайн:  игрушка по макету клиента, темная часть шлема -  пластина из пвх (одноцвет - например черный )",200,"17,7","1505,1",60-65,"18,8","1601,7",50-55,16 457,12,22-24,
,,,,500,"15,9","1350,8",60-65,"17,0","1447,4",50-55,,,,
,Игрушка с музыкой ,"Материал: полиэстер 
Размер: 20см
Упаковка: пакет 
Примечание от фабрики:  меллодия 30сек"," Дизайн:  игрушка по макету клиента, темная часть шлема - печать на материале ",200,"18,6","1579,7",65-70,"19,7","1676,3",55-60,13 385,10,20-22,
,,,,500,"16,2","1375,6",65-70,"17,3","1472,3",55-60,,,,
,,," Дизайн:  игрушка по макету клиента, темная часть шлема -  пластина из пвх (одноцвет - например черный )",200,"20,6","1753,7",65-70,"21,8","1850,3",55-60,17 481,12,22-24,
,,,,500,"18,2","1549,7",65-70,"19,4","1646,3",55-60,,,,
