,"Менеджер: Побединский Георгий
Email: georgp@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Зип-пакет с ручками,"Материал: полиэтилен высокого давления 80 микрон
Размер: 210*297 мм "," Дизайн: изгтовление по макету клинета + выкрас в пантон + печать лого 100% black

Вырубная усиленная ручка + зип лок + донная складка",5000,"0,3","34,5",47-52,,,,58 200,15,25-27,
,,,,10000,"0,3","27,2",,,,,,,,
,,"Материал: полиэтилен высокого давления 80 микрон
Размер: 490*330 мм "," Дизайн: изгтовление по макету клинета + выкрас в пантон + печать лого 100% black

Вырубная усиленная ручка + зип лок + донная складка",5000,"0,7","70,0",,,,,91 000,,,
,,,,10000,"0,6","59,9",,,,,,,,
,,"Материал: полиэтилен высокого давления 80 микрон
Размер: 440*440 мм "," Дизайн: изгтовление по макету клинета + выкрас в пантон + печать лого 100% black

Вырубная усиленная ручка + зип лок + донная складка",5000,"0,7","75,5",,,,,66 100,,,
,,,,10000,"0,7","68,7",,,,,,,,
,,"Материал: полиэтилен высокого давления  100 микрон
Размер: 210*297 мм "," Дизайн: изгтовление по макету клинета + выкрас в пантон + печать лого 100% black

Вырубная усиленная ручка + зип лок + донная складка",5000,"0,4","39,2",,,,,58 200,,,
,,,,10000,"0,3","31,6",,,,,,,,
,,"Материал: полиэтилен высокого давления  100 микрон
Размер: 490*330 мм "," Дизайн: изгтовление по макету клинета + выкрас в пантон + печать лого 100% black

Вырубная усиленная ручка + зип лок + донная складка",5000,"0,8","80,9",,,,,91 000,,,
,,,,10000,"0,7","70,2",,,,,,,,
,,"Материал: полиэтилен высокого давления  100 микрон
Размер: 440*440 мм "," Дизайн: изгтовление по макету клинета + выкрас в пантон + печать лого 100% black

Вырубная усиленная ручка + зип лок + донная складка",5000,"0,9","89,1",,,,,66 100,,,
,,,,10000,"0,8","81,7",,,,,,,,
