,"Менеджер: Прокопова Елена
Email: elena.p@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 , Электронный компас,"Материал: abs
Размер: 100х66 мм
Упаковка:  коробка
Примечание от фабрики:  функции: компас, высотомер, барометр, термометр, часы, будильник, gps  функция, давленеи, водонепроницаемый, фонарик , заряжается от usb", Дизайн:  без брендирования ,100,"65,8","6777,2",30-35,"66,4","6838,8",20-25 ,6 526,3,10-12,
 ,Кружка с подогревом от USB на подставке,"Материал: керамика, abs
Размер: кружка 8,6х7,3,  380 мл
Упаковка:  коробка
Примечание от фабрики:  цвет - зеленый, белый ", Дизайн:  без брендирования ,100,"21,2","2178,5",30-35,"24,3","2503,3",20-25 ,4 494,3,10-12,
,Набор электрических мельниц для специй,"Материал:  нержавеющая сталь , пластик 
Размер: высота 22см
Упаковка: коробка 
Примечание от фабрики: ", Дизайн:  без брендирования ,100,"38,3","3943,9",30-35,"42,0","4329,1",20-25 ,5 913,3,10-12,
 ,"Автомобильный
компрессор Baseus ","Материал: алюминиевый сплав
Размер: 140.2*42.6*78.2mm
Упаковка: коробка
Примечание от фабрики: ", Дизайн:  без брендирования ,150,"73,1","7524,0",40-45 ,,,,,,10-12,
 , Поясная сумка с пиксельным экраном,"Материал: нейлон
Размер: 360х140х60 мм
Упаковка: 
Примечание от фабрики: ", Дизайн:  без брендирования ,50,"90,5","9322,4",30-35,"94,8","9759,7",20-25,,,10-12,
 ,  Умный блокнот 40 листов ,"Материал: обложка  PVC,  бумага 120гр 
Размер:  220х150
Упаковка: пакет 
Примечание от фабрики:  блокнот на пружине, тряпочка из микрофибры для очистки страниц, ручка", Дизайн:  без брендирования ,50,"13,1","1352,6",30-35 ,"14,4","1478,7",20-25 ,3 359,3,10-12,
 ,Мини-бритва Xiaomi,"Материал: 
Размер:  56х85х30 мм
Упаковка: коробка 
Примечание от фабрики: ", Дизайн:  без брендирования ,50,"82,5","8492,9",40-45,,,,8 848,3,10-12,
