,"Менеджер: Аспидова Светлана
Email: sveta.a@megamind.ru
Телефон: 
",,,,"Цена считается с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,Доп. фото
,,,,,Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. (руб.):,"Срок образца, к.д.",
 ,Икорница,"Материал: стекло
Размер: 9*6,5 см
Упаковка: фабричная коробка
Примечание от фабрики: имеется крышечка из стекла", Дизайн: нет,1050,"3,6","357,31 ₽",27-35 календ. дн.,,,,"2 200,00",1-3 календ. дн. фото+видео + 10-12 календ. дн. доставка,
,,,,,,,,,,,,,
 ,Икорница,"Материал: стекло
Размер: 20*11 см
Упаковка: фабричная коробка
Примечание от фабрики: ", Дизайн: нет,1050,"5,0","496,95 ₽",27-35 календ. дн.,,,,"2 700,00",1-3 календ. дн. фото+видео + 10-12 календ. дн. доставка,
,,,,,,,,,,,,,
 ,Икорница,"Материал: керамика
Размер: 12,5*5,5 см
Упаковка: фабричная коробка
Примечание от фабрики: ", Дизайн: нет,1050,"5,1","491,88 ₽",27-35 календ. дн.,,,,"2 400,00",1-3 календ. дн. фото+видео + 10-12 календ. дн. доставка,
,,,,,,,,,,,,,
 ,Икорница,"Материал: стекло
Размер: 11*10см
Упаковка: фабричная коробка
Примечание от фабрики: ", Дизайн: нет,1050,"5,1","491,88 ₽",55-60 календ. дн.,,,,"1 600,00",10 календ. дн. фото+видео + 10-12 календ. дн. доставка,
,,,,,,,,,,,,,
 ,Икорница,"Материал: стекло
Размер: 17*10см
Упаковка: фабричная коробка
Примечание от фабрики: ", Дизайн: нет,1050,"8,9","875,80 ₽",55-60 календ. дн.,,,,"3 500,00",5 календ. дн. фото+видео + 10-12 календ. дн. доставка,
