,"Менеджер: Побединский Георгий
Email: georgp@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Мышка из дерева,"Материал: бамбук, пластик (колесо)
Размер: 65*95*35мм
Упаковка: заводская
Примечание от фабрики: 
беспроводная", Дизайн: печать/лазерная гравировка,750,"20,0","1701,8",60-70,"20,7","1759,0",50-60,12 400,7,17-19,
 ,Коврик для мыши,"Материал: ПУ
Размер: 300*220мм
Упаковка: опп
Примечание от фабрики: ", Дизайн: тиснение лого,750,"15,7","1330,4",45-55,"18,0","1529,9",35-40,9 200,7,17-19,
 ,Чехол под зарядки,"Материал: кожзам
Размер: 18х23,5 см
Упаковка: опп-пакет
Примечание от фабрики: нанесение по макету клиента 

Вес: 103 кг
Объём: 0,26", Дизайн: тампопечать,750,"5,0","426,3",40-45,"5,5","469,7",30-35,7 000,7,17-19,
 ,Чехол для ноутбука,"Материал: хлопок
Размер: 28.5*38.5*2.5 см
Упаковка: опп-пакет
Примечание от фабрики: 
Стоковые цвета: синий и рыжий 
Фабрика может сделать выкрас ткани в пантон клиента, обвес может кастомиться (изменение цвета паракорда), вышивка фабрики заменяется вышивкой логотипа клиента

Вес: 312,5 кг
Объём: 2,66"," Дизайн: вышивка логотипа, изменение цвета ткани по пантону клиента, изменение обвеса по макету клиента",750,"14,2","1203,0",50-55,"15,2","1289,7",40-45,6 800,10,20-22,
 ,Чехол для ноутбука,"Материал: хлопок
Размер: 13, 14 дюймов
Упаковка: опп-пакет
Примечание от фабрики: 
Цвета: см. доп. фото

Вес: 187,5 кг
Объём: 1,59", Дизайн: печать логотипа шелкография,750,"11,3","964,3",40-45,"12,4","1051,0",30-35,6 400,10,20-22,
 ,Органайзер,"Материал: искусственная кожа
Размер: 16 дюймов
Упаковка: заводская коробка
Примечание от фабрики: 
Только один цвет в наличии
Есть беспроводная магнитная зарядка

Вес: 412,5 кг
Объём: 1,08",Дизайн: печать логотипа шелкография,750,"25,8","2196,5",50-55,"29,7","2525,9",40-45,7 000,5,15-17,
,Органайзер,"Материал: исусственная кожа, магнит, пластик (класс пэт)
Размер: 32*23 см
Упаковка: заводская коробка
Примечание от фабрики: 
В стоке доступен только один цвет
Есть беспроводная магнитная зарядка
Магниты не двигаются

Вес: 487,5 кг
Объём: 1,08",Дизайн: печать логотипа шелкография,750,"33,5","2843,0",40-45,"38,5","3269,4",30-35,9 000,5,15-17,
 ,Доска для пиццы,"Материал: акация
Размер: 25*25*1,5 см
Упаковка: пузырьковая плёнка 
Примечание от фабрики: ", Дизайн: лазерная гравировка,750,"11,5","978,3",50-60,"14,9","1269,7",40-50,9 900,7,17-19,
 ,Папка для документов,"Материал: ПУ
Размер: 14.8*11 см
Упаковка: ОПП
Цвет: можно сделать красный/белый
Примечание от фабрики: ", Дизайн: тиснение/шелкография,750,"22,3","1897,2",50-60,"26,7","2267,5",40-50,7 300,10,20-22,
 ,Дженга,"Материал: дерево
Размер: 2,5*1,5*7,5 см (одной детали)
Упаковка: коробка заводская
Примечание от фабрики: 
Можно сделать кастом коробки", Дизайн: можно сделать выкрас и добавить лого (шелкография/лазерная гравировка),750,"16,7","1420,4",60-70,"21,6","1831,8",50-60,14 900,10,20-22,
 ,Шахматы,"Материал: ПУ и дерево
Упаковка: опп
Примечание от фабрики: 
можно сделать выкрас в красный/белый цвет"," Дизайн: шелкография, место лого см. в доп.фото",750,"16,9","1433,6",55-65,"18,3","1555,1",45-55,9 000,10,20-22,
 ,Шахматы/шашки,"Материал: ПУ и дерево
Упаковка: опп
Примечание от фабрики: 
можно сделать выкрас в красный/белый цвет"," Дизайн: шелкография, место лого, как на товаре выше",750,"13,1","1109,5",55-66,"14,1","1196,7",45-56,8 700,10,20-22,
 ,Нож для пиццы,"Материал: бамбук + нержавеющая сталь
Упаковка: коробка
Размер: 7,6*8,5*1,2 см
Примечание от фабрики: 
"," Дизайн: Уф-печать, место лого см. в доп.фото",750,"3,3","279,8",45-55,"3,5","300,1",35-45,8 000,7,17-19,
