,"Менеджер: Прокопова Елена
Email: elena.p@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Тремостакан ,"Материал: нержавеющая сталь
Размер:  480мл, 23х6,5
Упаковка: коробка фабричная 
Примечание от фабрики: "," Дизайн:  цвет стоковый, без брендирования ",500,"5,.80","597,8",35-40 ,"7,0","721,1",25-30,2 719,3,10-12,
,Тремостакан  с трубочкой ,"Материал: нержавеющая сталь
Размер:  400мл, 24х6,5
Упаковка: коробка фабричная 
Примечание от фабрики: "," Дизайн:  цвет стоковый, без брендирования ",500,"11,3","1162,5",35-40 ,"12,5","1285,7",25-30,3 184,3,10-12,
 ,Тремостакан  с трубочкой ,"Материал: нержавеющая сталь
Размер:  550мл, 23х7,5
Упаковка: коробка фабричная 
Примечание от фабрики: "," Дизайн:  цвет стоковый, без брендирования ",500,"10,9","1125,3",35-40 ,"13,0","1341,1",25-30,2 989,3,10-12,
,Тремостакан ,"Материал: нержавеющая сталь
Размер:  360мл, 14,5х8
Упаковка: коробка фабричная 
Примечание от фабрики: "," Дизайн:  цвет стоковый, без брендирования ",500,"7,3","746,4",35-40 ,"8,4","869,7",25-30,2 842,3,10-12,
,Тремостакан ,"Материал: нержавеющая сталь
Размер:  480мл, 15,5х8,5
Упаковка: коробка фабричная 
Примечание от фабрики: "," Дизайн:  цвет стоковый, без брендирования ",500,"8,4","865,3",35-40 ,"9,6","988,6",25-30,2 940,3,10-12,
,Тремостакан ,"Материал: нержавеющая сталь
Размер:  500мл, 22х7,5
Упаковка: коробка фабричная 
Примечание от фабрики: "," Дизайн:  цвет стоковый, без брендирования ",500,"10,6","1036,2",35-40 ,"12,2","1251,9",25-30,2 915,3,10-12,
,Тремостакан ,"Материал: нержавеющая сталь
Размер:  500мл, 22х7,5
Упаковка: коробка фабричная 
Примечание от фабрики: "," Дизайн:  цвет стоковый, без брендирования ",500,"9,5","976,7",35-40 ,"11,6","1192,5",25-30,2 866,3,10-12,
,Тремостакан ,"Материал: нержавеющая сталь
Размер:  500мл, 23,5х7,5
Упаковка: коробка фабричная 
Примечание от фабрики: "," Дизайн:  цвет стоковый, без брендирования ",500,"10,4","1065,9",35-40 ,"12,4","1281,6",25-30,2 940,3,10-12,
,Тремостакан ,"Материал: нержавеющая сталь
Размер: 330мл, 16х9,6
Упаковка: коробка фабричная 
Примечание от фабрики: "," Дизайн:  цвет стоковый, без брендирования ",500,"8,5","880,1",35-40 ,"9,5","982,9",25-30,2 989,3,10-12,
,Тремостакан ,"Материал: нержавеющая сталь
Размер: 450мл, 17х8
Упаковка: коробка фабричная 
Примечание от фабрики: "," Дизайн:  цвет стоковый, без брендирования ",500,"6,4","657,2",35-40 ,"7,6","780,5",25-30,2 768,3,10-12,
,Тремостакан ,"Материал: нержавеющая сталь
Размер: 480мл,
Упаковка: коробка фабричная 
Примечание от фабрики: "," Дизайн:  цвет стоковый, без брендирования ",500,"7,0","716,7",35-40 ,"8,2","840,0",25-30,2 817,3,10-12,
,Тремостакан ,"Материал: нержавеющая сталь
Размер: 600мл, 23,5х7
Упаковка: коробка фабричная 
Примечание от фабрики: "," Дизайн:  цвет стоковый, без брендирования ",500,"8,4","869,0",35-40 ,"9,8","1007,7",25-30,2 915,3,10-12,
,Тремостакан ,"Материал: нержавеющая сталь
Размер: 280мл, 14х6,5
Упаковка: коробка фабричная 
Примечание от фабрики: "," Дизайн:  цвет стоковый, без брендирования ",500,"7,3","746,4",35-40 ,"8,4","869,7",25-30,2 842,3,10-12,
,Тремостакан ,"Материал: нержавеющая сталь
Размер: 500мл
Упаковка: коробка фабричная 
Примечание от фабрики: "," Дизайн:  цвет стоковый, без брендирования ",500,"13,5","1392,8",35-40 ,"15,6","1608,5",25-30,3 184,3,10-12,
,Тремостакан ,"Материал: нержавеющая сталь
Размер: 600мл
Упаковка: коробка фабричная 
Примечание от фабрики: "," Дизайн:  цвет стоковый, без брендирования ",500,"9,8","1006,5",35-40 ,"11,9","1222,2",25-30,2 891,3,10-12,
