,"Менеджер: Аспидова Светлана
Email: sveta.a@megamind.ru
Телефон: 
",,,,"Цена считается с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,Доп. фото
,,,,,Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. (руб.):,"Срок образца, к.д.",
 ,Мишка,"Материал: плюш
Размер: 38 см
Упаковка :  опп-пакет
Примечание от фабрики: ",Дизайн:  полный кастом по макету клиента,300,"19,8","1824,5","42 - 47 
календ. дн.","23,07","2122,3",32-37 календ. дн.,"14 200,00","12 календ. дн. - фото+видео 
+ 12 - 14 календ. дн. доставка",
,,,,500,"17,5","1606,9",,"20,7","1904,73",32-37 календ. дн.,,,
,,,,1000,16,"1470,7",,"19,21","1767,61",32-37 календ. дн.,,,
,,,,2000,,,,"18,63","1713,78",40-45 календ. дн.,,,
,,"Материал: плюш
Размер: 25 см
Упаковка :  опп-пакет
Примечание от фабрики: ",Дизайн: полный кастом по макету клиента,300,"14,0","1286,2","42 - 47 
календ. дн.","17,22","1584,03",32-37 календ. дн.,"14 200,00","12 календ. дн. - фото+видео 
+ 12 - 14 календ. дн. доставка",
,,,,500,"13,4","1230,2",,"16,61","1527,93",32-37 календ. дн.,,,
,,,,1000,"12,2","1120,8",,"15,42","1418,58",32-37 календ. дн.,,,
,,,,2000,,,,"15,12","1390,81",40-45 календ. дн.,,,
 ,Мишка,"Материал: плюш
Размер: 20см
Упаковка :  опп-пакет
Примечание от фабрики: ",Дизайн: кастом футболки у мишки по макету клиента,300,"10,8","990,6","42 - 47 
календ. дн.","12,19","1121,91",32-37 календ. дн.,"13 600,00","12 календ. дн. - фото+видео 
+ 12 - 14 календ. дн. доставка",
,,,,500,"10,16","934,54",,"11,58","1065,82",32-37 календ. дн.,,,
,,,,1000,"8,97","825,18",,"10,98","1010,29",32-37 календ. дн.,,,
,,,,2000,,,,"9,8","901,78",42-47 календ. дн.,,,
 ,Мишка,"Материал: плюш
Размер: 33 см
Упаковка :  опп-пакет
Примечание от фабрики: ",Дизайн: без кастома,2000,,,,"22,88","2105,14",30-38 каледн. дн.,"3 700,00",5 календ. дн. - фото+видео + 10-12 календ. дн. доставка,
 ,Мишка,"Материал: плюш
Размер: 25см
Упаковка :  опп-пакет
Примечание от фабрики: ",Дизайн: нет,2000,"6,9","633,6","55-60  
календ. дн.","7,64","703,07",45-50 календ. дн.,"24 100,00","10 календ. дн. - фото+видео 
+ 12 - 14 календ. дн. доставка",
,,,Дизайн: кастом бирки(тампопечать),2000,"7,65","703,55",,"8,4","773,05",45-50 календ. дн.,,,
