,"Менеджер: Аспидова Светлана
Email: sveta.a@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Кружка с запечаткой,"Материал: керамика
Размер: 250 мл
Упаковка: кастомная коробка по макету клиента
Примечание от фабрики: 
Нужен макет от клиента для точного просчета", Дизайн: круговая запечатка термотрансфер,15000,"4,5","404,9",50-55,,,,13 500,5,15-17,
,,,,,,,,,,,,,,
,Кружка без печати,"Материал: керамика
Размер: 250 мл
Упаковка: кастомная коробка по макету клиента", Дизайн: нет,15000,"4,4","391,7",50-55,,,,3 500,1,11-13,
,,,,,,,,,,,,,,
 ,Шубер,"Материал: картон
Размер: по макету клиента
Упаковка: нет
Примечание от фабрики: 
Нужен точный макет от клиента", Дизайн: полный кастом по макету клиента,15000,"0,4","37,6",50-55,,,,12 300,10,20-22,
,,,,,,,,,,,,,,
,Вязаный чехол,"Материал: пряжа, хлопок
Размер: по размеру кружки
Упаковка: нет
Примечание от фабрики: 
Возможен подбор цвета по пантону клиента", Дизайн: нет,15000,"1,1","100,3",40-50,,,,6 400,10,20-22,
