,"Менеджер: Титова Алина
Email: alina@megamind.ru
Телефон: 
",,,,"Цена считается с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,Доп. фото
,,,,,Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. (руб.):,"Срок образца, к.д.",
"Указаны примерные цены, точные после предоставления точных макетов",,,,,,,,,,,,,
 ,"часы наручные мужские
","Материал: Корпус из нержавеющей стали, Нижняя крышка: нержавеющая сталь, ремешок из натуральной кожи
Диаметр циферблата: 41 мм
Толщина циферблата: 8,0 мм
Упаковка: заводская упаковка
Примечание от фабрики: Механизм: оригинальный импортный кварцевый механизм MIYOTA, Водонепроницаемость: 30-50 метров водонепроницаемость.

Цвет напыления - розовое золото, нанесение стандартным золотым цветом на данный тираж не наносится."," Дизайн: в верхней части циферблата нанесение золотым цветом герба, снизу текст золотым цветом, на задней крышке лазерная гравировка",110,"55,2","5484,0",57-67 кд,,,,"23 000,00",22-24 кд (фото и видео); 12-14 кд (отправка в Москву),
 ,часы наручные женские,"Материал: Корпус из нержавеющей стали, Нижняя крышка: нержавеющая сталь, ремешок из натуральной кожи
Диаметр циферблата: 29 мм
Толщина циферблата: 7,2 мм
Упаковка: заводская упаковка
Примечание от фабрики: Механизм: оригинальный импортный кварцевый механизм MIYOTA, Водонепроницаемость: 30-50 метров водонепроницаемость.


Цвет напыления - розовое золото, нанесение стандартным золотым цветом на данный тираж не наносится."," Дизайн: в верхней части циферблата нанесение золотым цветом герба, снизу текст золотым цветом, на задней крышке лазерная гравировка",60,"56,8","5641,7",57-67 кд,,,,"20 000,00",22-24 кд (фото и видео); 12-14 кд (отправка в Москву),
 ,коробка для мужских часов,"Материал: картон и ткань
Размер: 11*11*9 см
Упаковка: заводская упаковка
Примечание от фабрики: коробка в соответствии с ТЗ, внутри подушка из ткани для часов", Дизайн: тампопечать золотого цвета,110,"28,1","2821,8",53-63 кд,,,,"22 100,00",9-11 кд (фото и видео); 12-14 кд (отправка в Москву),
 ,коробка для женских часов,"Материал: картон и ткань
Размер: 9,7*9,7*7 см
Упаковка: заводская упаковка
Примечание от фабрики: коробка в соответствии с ТЗ, внутри подушка из ткани для часов", Дизайн: тампопечать золотого цвета,60,"27,3","2741,2",53-63 кд,,,,"21 000,00",9-11 кд (фото и видео); 12-14 кд (отправка в Москву),
Часы в подарочной коробке,,,,,,,,,,,,,
 ,часы наручные мужские+подарочная коробка,"Материал: Корпус из нержавеющей стали, Нижняя крышка: нержавеющая сталь, ремешок из натуральной кожи; коробка - ткань, картон
Размер: 11*11*9 см
Упаковка: подарочная упаковка по макету клиента"," Дизайн: в верхней части циферблата нанесение золотым цветом герба, снизу текст золотым цветом, на задней крышке лазерная гравировка, тампопечать золотого цвета на коробке",110,"88,8","8874,1",70-75 кд,,,,"44 000,00",30-33 кд (фото и видео); 12-14 кд (отправка в Москву),
 ,часы наручные женские+подарочная коробка,"Материал: Корпус из нержавеющей стали, Нижняя крышка: нержавеющая сталь, ремешок из натуральной кожи; коробка - ткань, картон
Размер: 9,7*9,7*7 см
Упаковка: подарочная упаковка по макету клиента"," Дизайн: в верхней части циферблата нанесение золотым цветом герба, снизу текст золотым цветом, на задней крышке лазерная гравировка, тампопечать золотого цвета на коробке",60,"89,3","8916,0",70-75 кд,,,,"41 000,00",30-33 кд (фото и видео); 12-14 кд (отправка в Москву),
