,"Менеджер: Прокопова Елена
Email: elena.p@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Варежки ,"Материал: 67гр, 100%пэ, утеплитель синтепон 100гр + подклад внутри из флиса / *где верхняя часть варежки синтепон 200гр
Размер:  стандартный унисекс
Упаковка:  пакет с клеевым клапаном
Примечание от фабрики: "," Дизайн: печать  1+0 по макету, цвет красный из раскладки от фабрики ",1000,"15,2","1292,0",70-75,"16,4","1394,4",60-65,12 506,7,17-19,
,,,,2000,"15,0","1278,7",70-75,"16,3","1381,1",60-65,,,,
,,,,3000,"14,9","1266,0",75-80,"16,1","1368,4",65-70,,,,
,,,,4000,"14,8","1253,4",80-85,15.95,"1355,8",70-75,,,,
,,,,5000,"14,6","1240,9",80-85,"15,8","1343,3",70-75,,,,
 ,шарф стеганный с обработанным отверстием для фиксации,"Материал: милан 67гр, 100%пэ (поставщик ткани Балтекс), утеплитель синтепон 100гр в 2 слоя
Размер:  160х22см (ДхШ)
Упаковка:  пакет с клеевым клапаном
Примечание от фабрики: "," Дизайн: печать  1+0 по макету, цвет красный из раскладки от фабрики ",1000,"14,3","1216,3",50-55,"15,1","1311,2",40-45,14 105,7,17-19,
,,,,2000,"14,0","1185,6",50-55,"15,1","1280,4",40-45,,,,
,,,,3000,"13,6","1175,5",60-65,"14,7","1270,3",50-55,,,,
,,,,4000,"13,2","1143,5",60-65,"14,4","1245,3",50-55,,,,
,,,,5000,"12,8","1155,5",70-75,"14,0","1220,3",60-65,,,,
