,"Менеджер: Добрынин Павел
Email: paveld@megamind.ru
Телефон: 
",,,,"Цена считается с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,Доп. фото
,,,,,Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. (руб.):,"Срок образца, к.д.",
 ,Кармашек для очков,"Материал: кожзам
Размер: 
Упаковка: Опп-пакет
Примечание от фабрики: ", Дизайн: логотип клиента,500,"3,7","361,6",37-42,,,,"7 386,53","3 - производство
10-12 доставка",
,,,,1000,"3,68","359,39",37-42,,,,,,
,,,,3000,"3,7","357,9",37-42,,,,,,
,,,,5000,"3,7","357,6",37-42,,,,,,
,Кармашек для очков,"Материал: кожа
Размер: 
Упаковка: Опп-пакет
Примечание от фабрики: "," Дизайн: логотип клиента, вид нанесения - тиснение",500,"3,5","343,1",37-50,,,,"7 813,23","5 - производство
10-12 доставка",
,,,,1000,"3,5","340,9",37-50,,,,,,
,,,,3000,"3,5","339,5",37-50,,,,,,
,,,,5000,"3,5","339,2",37-50,,,,,,
,Кармашек для очков,"Материал: кожа
Размер: 
Упаковка: Опп-пакет
Примечание от фабрики: "," Дизайн: логотип клиента, вид нанесения - шелкография",500,"3,6","354,2",37-50,,,,"9 240,83",,
,,,,1000,"3,6","352,0",37-50,,,,,,
,,,,3000,"3,6","350,5",37-50,,,,,,
,,,,5000,"3,6","350,2",37-50,,,,,,
 ,Шоппер,"Материал: Трикотажная жаккардовая ткань, 100% ПЭ, микрофибра.
Размер: 27 х 35 х 11 см.
Упаковка: индивидуальный пакет
Примечание от фабрики:  Фурнитура: водонепроницаемая молния, пуллеры - металл, ПВХ.", Дизайн: полный кастом по макету клиента,300,"20,8","1888,5",75-80 календ. дн.,,,,"8 400,00","Фото 17-21 календ дней

Доставка 10-12 календ дн",
,,,,500,"20,4","1860,0",75-80 календ. дн.,,,,,,
,,,,1000,"16,3","1612,5",75-80 календ. дн.,,,,,,
,,,,3000,"15,4","1522,9",75-80 календ. дн.,,,,,,
 ,Брелок с металлическим шильдом,"Материал: полиэстер, жаккардовая ткань, металлический сплав
Длина: 18 см
Диаметр шильда: 3 см
Персонализация: эмбоссинг", Дизайн: полный кастом по макету клиента,300,"2,0","195,7",75-80 календ. дн.,,,,"7800 без доставки

15000 с доставкой","Фото 12-15 календ дней

Доставка 10-12 календ дн",
,,,,500,"1,8","180,2",75-80 календ. дн.,,,,,,
,,,,1000,"1,7","164,8",75-80 календ. дн.,,,,"7800 без доставки

15000 с доставкой","Фото 12-15 календ дней

Доставка 10-12 календ дн",
,,,,3000,"1,6","154,5",75-80 календ. дн.,,,,,,
 ,Кросс-боди сумка,"Материал: Трикотажная жаккардовая ткань, 100% ПЭ, микрофибра.
Размер: 36 х 33 х  11,5 см.
Упаковка: индивидуальный пакет
Примечание от фабрики: Фурнитура: водонепроницаемая молния, пуллеры - металл, ПВХ.", Дизайн: полный кастом по макету клиента,300,"10,0","937,8",75-80 календ. дн.,,,,"3 800,00","Фото 17-21 календ дней

Доставка 10-12 календ дн",
,,,,500,"9,9","921,4",75-80 календ. дн.,,,,,,
,,,,1000,"9,3","918,7",75-80 календ. дн.,,,,,,
,,,,3000,"9,0","888,6",75-80 календ. дн.,,,,,,
