,,,,,"Цена считается с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,Доп. фото
,,,,,Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. (руб.):,"Срок образца, к.д.",
 ,Шахматы,"Материал: пу
Размер: 25.5*34.5 см.
Цвет: черный 
","Печать на чехле лого или тиснение
кргулые шахматы из акрила",200,"12,8","1200,0",47-52,"14,1","1316,9",42-47,"15 535,20","7-10 кд - фото+видео
+10-12 кд - с доставкой",
,Шахматы,"Поле для игры: 35*35 см.
Материал чехла: полиэстер
Материал поля: пу
Чехол: 36,5*8 см.
","Можно подобрать цвет чехла
Сделать клетки под цвет клиента
Печать на чехле лого",200,"10,6","987,6",55-60,"11,8","1104,5",50-55,"12 156,34","7-10 кд - фото+видео
+10-12 кд - с доставкой",
,Шахматы,"Материал: пу
Размер: 33*45 см.
Цвет: черный 
шахматы из акрила круглые","Печать на чехле лого или тиснение
",200,"26,5","2474,3",55-60,"27,7","2591,2",50-55,"18 914,06","7-10 кд - фото+видео
+10-12 кд - с доставкой",
,Набор для настольных игр в чехле,"Материал: экокожа
Набор состоит из: шашки, нарды, шахматы (на фишках изображены фигуры) 
Размер: 33х25 см",,200,"16,2","1553,0",40-50 ,,,,"5 000,00",14-20 кд,
,Набор нарды,"Материал: экокожа
Размер: 35.5х25 см",,500,"16,9",1619,50-55 ,,,,"4 700,00",14-20 кд,
,Шахматы,"Материал: экокожа
Размер: 51х51 см",,400,"20,2","1941,7",50-55,,,,"5 700,00",14-20 ,
,Крестики-нолики,"Материал: акрил
Размер: 160*160*20MM
Вес примерно: 600 г
Кол-во деталей: 9
Цвет: как на фото",,500,"23,9","2174,0",50-55,,,,17 500,"5-7 дней фото/видео, плюс доставка до Мск 12-15 дней",
,Крестики-нолики,"Материал: акрил
Размер: 180*180*10MM
Вес примерно: 350 г
Кол-во деталей: 9
Цвет: как на фото",,500,"11,66",1062,50-55,,,,"9 500,00","5-7 дней фото/видео, плюс доставка до Мск 12-15 дней",
,Домино,"Материал: акрил
Размер: 150*98*25 MM
Вес примерно: 350 г
Кол-во деталей: 28
Цвет: как на фото",,500,"23,79",2165,50-55,,,,12 000,"3-7 дней фото/видео, плюс доставка до Мск 12-15 дней",
,Шахматы,"Материал: акрил
Размер: 300*300*35MM
Размер игорового поля: 295*295*7MM
Вес примерно: 1800г 
Кол-во шашек: 32
Цвет: как на фото",,500,"64,1","5833,0",50-55,,,,35 000,"7-10 дней фото/видео, плюс доставка до Мск 12-15 дней",
,Лего,"Материал: акрил
Размер: 200*200*17MM
Вес примерно: 1300 г
Кол-во деталей: 28
Цвет: как на фото",,500,"48,64",4426,50-55,,,,15 500,"7-10 дней фото/видео, плюс доставка до Мск 12-15 дней",
